2025-04-02 01:19:38,https://chatgpt.com,Phishing,0.1,model
2025-04-02 01:20:04,https://www.google.com,Safe,77.81,model
2025-04-02 01:23:00 UTC,https://chatgpt.com,Phishing,0.1,model
2025-04-02 01:51:19 UTC,https://www.google.com,Safe,77.81,model
2025-04-02 01:51:29 UTC,https://www.ebay.com,Phishing,100.0,user
2025-04-02 01:52:56 UTC,https://docs.google.com,Safe,78.03,model
2025-04-02 01:53:09 UTC,https://docs.google.com,Safe,78.03,model
2025-04-02 02:53:02 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-02 02:53:19 UTC,https://www.google.com,Safe,28.700000762939453,model
2025-04-02 02:53:22 UTC,https://www.google.com,Safe,28.700000762939453,model
2025-04-02 02:54:53 UTC,https://www.google.com,Safe,28.7,model
2025-04-02 02:55:08 UTC,https://www.ebay.com,Phishing,100.0,user
2025-04-02 02:55:40 UTC,https://www.ebay.com,Phishing,100.0,user
2025-04-02 02:55:56 UTC,https://www.ebay.com,Safe,28.06,model
2025-04-02 02:57:18 UTC,https://www.google.com,Safe,28.7,model
2025-04-02 02:57:25 UTC,https://www.google.com,Safe,28.7,model
2025-04-02 02:57:54 UTC,https://www.google.com,Safe,28.7,model
2025-04-02 02:58:36 UTC,https://www.google.com,Safe,28.7,model
2025-04-02 02:58:43 UTC,https://www.ebay.com,Safe,28.06,model
2025-04-02 02:58:54 UTC,https://www.ebay.com,Safe,28.06,model
2025-04-02 02:59:00 UTC,https://www.ebay.com123,Safe,58.54,model
2025-04-02 02:59:04 UTC,https://www.ebay.com123..,Phishing,88.56,model
2025-04-07 11:19:59 UTC,http://127.0.0.1:5000/,Phishing,100.0,model
2025-04-16 06:59:41 UTC,http://192.168.12.56:5000,Phishing,99.88,model
2025-04-16 06:59:46 UTC,http://192.168.12.56:5000,Phishing,99.88,model
2025-04-16 06:59:55 UTC,https://www.kaggle.com,Safe,28.7,model
2025-04-16 07:00:05 UTC,https://internship.aicte-india.org,Safe,25.27,model
2025-04-16 07:00:13 UTC,https://www.google.com,Safe,28.7,model
2025-04-16 07:00:28 UTC,https://www.phishtank.com,Safe,26.87,model
2025-04-16 07:00:41 UTC,https://smmbbq.shop,Phishing,99.88,model
2025-04-16 07:04:40 UTC,https://www.phishtank.com,Safe,26.87,model
2025-04-16 07:04:48 UTC,https://www.genpact.com,Safe,28.37,model
2025-04-16 07:04:59 UTC,https://mail.google.com,Safe,28.37,model
2025-04-16 07:05:13 UTC,https://trezarrwallett.webflow.io,Safe,16.58,model
2025-04-16 07:05:16 UTC,https://trezarrwallett.webflow.io,Safe,16.58,model
2025-04-16 07:05:34 UTC,https://smmbbq.shop,Phishing,99.88,model
2025-04-16 07:05:48 UTC,http://trezarrwallett.webflow.io,Safe,17.19,model
2025-04-16 07:06:04 UTC,http://trezarrwallett.webflow.io,Phishing,100.0,user
2025-04-16 07:06:26 UTC,https://www.lphacademy.com.br,Safe,35.93,model
2025-04-16 07:06:50 UTC,https://www.phishtank.com,Safe,26.87,model
2025-04-16 07:06:56 UTC,https://darmowaweryfikacja.click,Phishing,99.86,model
2025-04-16 07:07:07 UTC,https://darmowaweryfikacja.click,Phishing,99.86,model
2025-04-16 07:07:09 UTC,https://darmowaweryfikacja.click,Phishing,99.86,model
2025-04-16 07:07:14 UTC,https://darmowaweryfikacja.com,Phishing,99.86,model
2025-04-16 07:07:15 UTC,https://darmowaweryfikacja.com,Phishing,99.86,model
2025-04-16 07:07:15 UTC,https://darmowaweryfikacja.com,Phishing,99.86,model
2025-04-16 07:07:26 UTC,https://www.phishtank.com,Safe,26.87,model
2025-04-16 07:07:30 UTC,http://allegro.pl-h8v94klwr7kfn0x3jdq2y1.com,Phishing,99.51,model
2025-04-16 07:12:32 UTC,https://chatgpt.com,Phishing,99.88,model
2025-04-16 07:12:59 UTC,https://chatgpt.com,Phishing,99.88,model
2025-04-16 07:13:09 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-16 07:14:10 UTC,https://chatgpt.com,Phishing,99.88,model
2025-04-16 07:54:19 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-16 07:54:30 UTC,https://www.canva.com,Safe,28.4,model
2025-04-16 07:54:52 UTC,https://www.phishtank.com,Safe,26.87,model
2025-04-16 07:55:03 UTC,https://qrfy.io,Phishing,100.0,model
2025-04-16 08:27:37 UTC,chrome://extensions,Phishing,99.88,model
2025-04-16 08:27:50 UTC,https://web.whatsapp.com,Safe,26.87,model
2025-04-16 08:28:13 UTC,https://www.flaticon.com,Safe,26.87,model
2025-04-16 08:29:12 UTC,https://omantel.store,Phishing,99.91,model
2025-04-16 08:40:41 UTC,https://www.canva.com,Safe,28.4,model
2025-04-16 08:40:52 UTC,https://mail.google.com/mail/u/1/#inbox/WhctKLbVlkFmVhvCvgdcGsKHVsXPcnVQlWGVrnFJdLbSKmGdbqvwJrHpjWXZvKxCpkBCTqB,Phishing,100.0,model
2025-04-16 08:41:02 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:41:07 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:41:36 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:41:43 UTC,https://mail.google.com,Safe,100.0,user
2025-04-16 08:41:48 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:41:53 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:41:57 UTC,https://mail.google.com/mail/u/1/#inbox,Phishing,100.0,model
2025-04-16 08:42:16 UTC,file:///C:/Users/Ritim/Downloads/CEH_v12_Certified_Ethical_Hacker_Study_Guide_-_Ric_Messier.pdf,Phishing,100.0,model
2025-04-16 08:42:17 UTC,file:///C:/Users/Ritim/Downloads/CEH_v12_Certified_Ethical_Hacker_Study_Guide_-_Ric_Messier.pdf,Phishing,100.0,model
2025-04-16 08:42:41 UTC,chrome://newtab,Phishing,100.0,model
2025-04-16 08:43:06 UTC,https://mail.google.com,Safe,100.0,user
2025-04-16 08:59:00 UTC,https://mail.google.com/mail/u/3/#inbox,Phishing,100.0,model
2025-04-16 08:59:07 UTC,https://mail.google.com/mail/u/3/#inbox,Phishing,100.0,model
2025-04-16 08:59:22 UTC,https://www.bnbcrosschain.com,Safe,21.56,model
2025-04-16 08:59:27 UTC,http://www.bnbcrosschain.com,Safe,20.43,model
2025-04-16 08:59:30 UTC,http://www.bnbcrosschain.com,Safe,20.43,model
2025-04-16 08:59:30 UTC,http://www.bnbcrosschain.com,Safe,20.43,model
2025-04-16 08:59:30 UTC,http://www.bnbcrosschain.com,Safe,20.43,model
2025-04-16 08:59:35 UTC,https://mail.google.com,Safe,100.0,user
2025-04-16 08:59:46 UTC,https://mail.google.com/mail/u/3/#inbox,Phishing,100.0,model
2025-04-16 08:59:51 UTC,https://mail.google.com/mail/u/3/#inbox,Phishing,100.0,model
2025-04-16 09:00:02 UTC,https://mail.google.com,Safe,100.0,user
2025-04-16 09:01:09 UTC,https://mail.google.com,Safe,100.0,user
2025-04-16 09:01:13 UTC,chrome://extensions,Safe,100.0,user
2025-04-16 09:01:18 UTC,https://www.canva.com,Safe,28.4,model
2025-04-16 10:56:26 UTC,chrome://extensions,Safe,100.0,user
2025-04-16 10:56:34 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-16 10:56:51 UTC,https://mail.google.com/mail/u/1/#inbox,Safe,100.0,user
2025-04-16 10:56:59 UTC,https://mail.google.com/mail/u/1/#inbox,Safe,100.0,user
2025-04-16 10:57:02 UTC,https://www.google.com/search?q=phishing+website+detection+browser+extension.&oq=phishing+website+detection+browser+extension.&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg7MgYIAhBFGDsyBggDEEUYPDIGCAQQRRg80gEIMTczN2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-16 10:57:03 UTC,https://www.google.com/search?q=phishing+website+detection+browser+extension.&oq=phishing+website+detection+browser+extension.&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg7MgYIAhBFGDsyBggDEEUYPDIGCAQQRRg80gEIMTczN2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-16 10:57:12 UTC,https://www.google.com/search?q=icon+by+design&oq=&gs_lcrp=EgZjaHJvbWUqCQgBECMYJxjqAjIJCAAQIxgnGOoCMgkIARAjGCcY6gIyCQgCECMYJxjqAjIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyCQgFECMYJxjqAjIJCAYQIxgnGOoCMgkIBxAjGCcY6gLSAQg0NDc2ajBqN6gCCLACAfEFuq3sFJghnA8&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-16 10:57:13 UTC,https://www.google.com/search?q=icon+by+design&oq=&gs_lcrp=EgZjaHJvbWUqCQgBECMYJxjqAjIJCAAQIxgnGOoCMgkIARAjGCcY6gIyCQgCECMYJxjqAjIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyCQgFECMYJxjqAjIJCAYQIxgnGOoCMgkIBxAjGCcY6gLSAQg0NDc2ajBqN6gCCLACAfEFuq3sFJghnA8&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-16 10:57:37 UTC,chrome://newtab,Phishing,100.0,model
2025-04-16 10:57:51 UTC,https://www.google.com,Safe,28.7,model
2025-04-16 10:58:00 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-16 10:58:28 UTC,https://medsupply.ie,Phishing,99.9,model
2025-04-16 10:58:43 UTC,https://www.waxticwq.cc,Safe,28.37,model
2025-04-16 10:58:55 UTC,https://www.waxticwq.cc,Phishing,100.0,user
2025-04-16 10:59:13 UTC,http://allegrolokalnie.oferta-2541789.icu,Phishing,98.02,model
2025-04-16 10:59:30 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 10:59:32 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 10:59:32 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 10:59:32 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 10:59:40 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 10:59:48 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-16 11:00:02 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:03 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:04 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:05 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:06 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:06 UTC,https://www.instagramm.com,Safe,22.78,model
2025-04-16 11:00:17 UTC,https://www.instagram0.com,Safe,38.67,model
2025-04-16 11:00:27 UTC,https://www.instagram23.com,Safe,45.2,model
2025-04-16 11:00:37 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-16 11:04:22 UTC,chrome://extensions,Safe,100.0,user
2025-04-16 11:04:35 UTC,https://chatgpt.com,Safe,100.0,user
2025-04-17 12:14:19 UTC,https://github.com,Phishing,99.92,model
2025-04-17 12:14:31 UTC,https://web.whatsapp.com,Safe,26.87,model
2025-04-17 12:14:41 UTC,chrome://extensions,Safe,100.0,user
2025-04-17 12:14:55 UTC,https://github.com,Safe,100.0,user
2025-04-17 12:15:01 UTC,https://www.linkedin.com,Safe,26.87,model
2025-04-17 12:15:09 UTC,https://mail.google.com,Safe,100.0,user
2025-04-17 12:15:32 UTC,https://mttasikerlogeniun.webflow.io,Safe,15.68,model
2025-04-17 12:15:48 UTC,https://krayikenlggin.webflow.io,Safe,17.19,model
2025-04-17 12:16:01 UTC,https://krracuinlogg.webflow.io,Safe,17.36,model
2025-04-17 12:16:15 UTC,https://krrakenloigin.webflow.io,Safe,17.19,model
2025-04-17 12:17:29 UTC,https://krrakenloigin.webflow.io,Phishing,100.0,user
2025-04-20 08:37:21 UTC,https://web.whatsapp.com,Safe,26.87,model
2025-04-20 08:37:32 UTC,https://tryhackme.com,Phishing,99.91,model
2025-04-20 08:37:49 UTC,chrome://extensions,Safe,100.0,user
2025-04-20 08:38:22 UTC,https://www.youtube.com,Safe,28.37,model
2025-04-20 08:39:05 UTC,https://www.utorrent.com,Safe,26.87,model
2025-04-20 08:39:48 UTC,https://www.instagram.com,Safe,26.87,model
2025-04-20 08:40:22 UTC,https://www.instagram1.com,Safe,38.67,model
2025-04-20 08:40:43 UTC,https://www.instagram1.com,Phishing,100.0,user
2025-04-20 08:44:44 UTC,https://www.google.com/search?q=instagram&oq=&gs_lcrp=EgZjaHJvbWUqCQgAECMYJxjqAjIJCAAQIxgnGOoCMgkIARAjGCcY6gIyCQgCECMYJxjqAjIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyCQgFECMYJxjqAjIJCAYQLhgnGOoCMgkIBxAjGCcY6gLSAQozMDQ2MDdqMGo3qAIIsAIB8QXLlWyJCI3y7Q&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-20 08:44:44 UTC,https://www.instagram.com/,Phishing,99.99,model
2025-04-20 08:44:45 UTC,https://www.instagram.com/,Phishing,99.99,model
2025-04-20 08:46:03 UTC,https://www.google.com/search?q=kaggle+phishing+dataset&oq=kaggle+ph&gs_lcrp=EgZjaHJvbWUqDAgBEAAYFBiHAhiABDIGCAAQRRg5MgwIARAAGBQYhwIYgAQyDAgCEAAYFBiHAhiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDY3OTZqMGo3qAIIsAIB8QXgnjTkHhe0jQ&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-20 08:46:04 UTC,https://www.google.com/search?q=kaggle+phishing+dataset&oq=kaggle+ph&gs_lcrp=EgZjaHJvbWUqDAgBEAAYFBiHAhiABDIGCAAQRRg5MgwIARAAGBQYhwIYgAQyDAgCEAAYFBiHAhiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDY3OTZqMGo3qAIIsAIB8QXgnjTkHhe0jQ&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-20 08:46:08 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning,Phishing,100.0,model
2025-04-20 08:46:09 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning,Phishing,100.0,model
2025-04-20 08:46:20 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/code,Phishing,100.0,model
2025-04-20 08:46:20 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/code,Phishing,100.0,model
2025-04-20 08:46:20 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/code,Phishing,100.0,model
2025-04-20 08:46:21 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/data,Phishing,100.0,model
2025-04-20 08:46:21 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/data,Phishing,100.0,model
2025-04-20 08:46:21 UTC,https://www.kaggle.com/datasets/shashwatwork/phishing-dataset-for-machine-learning/data,Phishing,100.0,model
2025-04-20 08:53:12 UTC,https://meet.google.com/landing?authuser=2,Phishing,100.0,model
2025-04-22 03:04:37 UTC,https://mail.google.com,Safe,100.0,user
2025-04-22 03:05:33 UTC,https://www.angelone.in,Safe,28.37,model
2025-04-22 03:05:57 UTC,https://www.rummycircle.com,Safe,22.78,model
2025-04-22 03:06:41 UTC,https://sbi.cnguangwei.com,Safe,22.78,model
2025-04-22 06:26:08 UTC,chrome://newtab,Safe,100.0,user
2025-04-22 06:26:15 UTC,https://tryhackme.com,Phishing,99.91,model
2025-04-22 06:26:17 UTC,https://tryhackme.com,Phishing,99.91,model
2025-04-22 06:26:18 UTC,https://tryhackme.com,Phishing,99.91,model
2025-04-22 06:27:11 UTC,https://tryhackme.com/room/vulnversity,Phishing,100.0,model
2025-04-22 06:27:11 UTC,https://www.google.com/search?q=www.darkweb.com+login&oq=www.darkweb&gs_lcrp=EgZjaHJvbWUqCggCEAAYxwMYgAQyBggAEEUYOTIHCAEQABiABDIKCAIQABjHAxiABDIHCAMQABiABDIKCAQQABjHAxiABDIGCAUQBRgsMgYIBhAFGCzSAQg5NTM3ajBqNKgCALACAQ&sourceid=chrome&ie=UTF-8,Phishing,100.0,model
2025-04-22 06:27:22 UTC,https://secure.darkwebid.com/user/login?destination=/home,Phishing,100.0,model
2025-04-22 06:27:23 UTC,https://secure.darkwebid.com/user/login?destination=/home,Phishing,100.0,model
2025-04-22 06:27:47 UTC,https://picoctf.org/get_started.html,Phishing,100.0,model
2025-04-22 06:27:47 UTC,https://picoctf.org/get_started.html,Phishing,100.0,model
2025-04-22 06:28:32 UTC,https://geu.ac.in/,Phishing,99.99,model
2025-04-22 06:28:32 UTC,https://geu.ac.in/,Phishing,99.99,model
2025-04-22 06:29:13 UTC,https://geu.ac.in,Phishing,72.0,model
2025-04-22 06:29:40 UTC,https://geu.ac.in,Safe,100.0,user
2025-04-22 06:29:58 UTC,https://geu.ac.in,Phishing,100.0,user
